Year,Track,Artist,Album,Duration (s),Genres,Track ID,Release Date,Popularity
2017,Chanel,Frank Ocean,Chanel,210,Unknown,6Nle9hKrkL1wQpwNfEkxjh,2017-03-10,79
2017,XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,182,melodic rap,7GX5flRQZVHRAGd6B4TmDO,2017-08-25,79
2017,Magnolia,Playboi Carti,Playboi Carti,181,rage rap,1e1JKLEDKP7hEQzJfNAgPl,2017-04-14,79
2017,Look At Me!,XXXTENTACION,Look At Me!,126,emo rap,7floNISpH8VF4z4459Qo18,2017-02-20,79
2017,...Ready For It?,Taylor Swift,reputation,208,Unknown,2yLa0QULdQr0qAIvVwN6B5,2017-11-10,79
2017,Delicate,Taylor Swift,reputation,232,Unknown,6NFyWDv5CjfwuzoCkw47Xf,2017-11-10,79
2017,Look What You Made Me Do,Taylor Swift,reputation,211,Unknown,1P17dC1amhFzptugyAO7Il,2017-11-10,79
2017,Feel It Still,Portugal. The Man,Woodstock,163,Unknown,6QgjcU0zLnzq5OrUoSZ3OK,2017-06-16,79
2017,Silence,"Marshmello, Khalid",Silence,180,edm,7vGuf3Y35N4wmASOKLUVVU,2017-08-11,79
2017,This Town,Niall Horan,Flicker (Deluxe),232,Unknown,0qvzXomUDJVaUboy2wMfiS,2017-10-20,79
2017,idontwannabeyouanymore,Billie Eilish,dont smile at me,203,Unknown,41zXlQxzTi6cGAjpOXyLYH,2017-12-22,79
2017,Feathered Indians,Tyler Childers,Purgatory,224,"country, red dirt, alt country, texas country, bluegrass",2tgQaL85WoRfgEa4hFQgrE,2017-08-04,78
2017,Broken Halos,Chris Stapleton,From A Room: Volume 1,180,country,06gD2ZtK3Dzc1BYqWExQJJ,2017-05-05,78
2017,I Know You,Faye Webster,Faye Webster,251,Unknown,71BWZa1liIRyUiuJ3MB66o,2017-05-12,78
2017,Sativa,"Jhené Aiko, Swae Lee",Trip,276,r&b,2pg2TiYo9Rb8KeB5JjP7jS,2017-09-22,78
2017,Hurricane,Luke Combs,This One's for You,222,country,6xHI9KjUjYT0FPtGO8Mxa1,2017-06-02,78
2017,Freestyle,Lil Baby,Too Hard,162,Unknown,5BbdKBZO0TH0GhfxUfyhL9,2017-12-01,78
2017,Let You Down,NF,Perception,212,christian hip hop,52okn5MNA47tk87PeZJLEL,2017-10-06,78
2017,Location,Playboi Carti,Playboi Carti,168,rage rap,3yk7PJnryiJ8mAPqsrujzf,2017-04-14,77
2017,Language,"Paperboy Fabe, Brent Faiyaz",Language,150,Unknown,4RnvS1tmh1ERhjXX6dxv95,2017-05-12,77
2017,Location,Khalid,American Teen,219,Unknown,152lZdxL1OR0ZMW6KquMif,2017-04-27,77
2017,Moonlight on the River,Mac DeMarco,This Old Dog,422,indie,2fhOljbX79loRcdl47SFye,2017-05-05,77
2017,Getaway Car,Taylor Swift,reputation,233,Unknown,0VE4kBnHJUgtMf0dy6DRmW,2017-11-10,77
2017,Baby Shark,Pinkfong,Pinkfong Animal Songs,80,"children's music, lullaby",5ygDXis42ncn6kYG14lEVG,2017-07-27,77
2017,Transportin',Kodak Black,Project Baby 2: All Grown Up,169,Unknown,1WIZiOuNO3woKfdlSK2gNn,2017-08-18,76
2017,Nose On The Grindstone (OurVinyl Sessions),"Tyler Childers, OurVinyl",Tyler Childers | OurVinyl Sessions,204,"country, red dirt, alt country, texas country, bluegrass",4a2uqVlpRChHj32EjJLu7G,2017-05-30,76
2017,Love Is Only a Feeling,Joey Bada$$,Love Is Only a Feeling,152,"hip hop, rap",7umZiitjVsEjMQ6HNddpUI,2017-07-06,76
2017,The Weekend,SZA,Ctrl,272,r&b,6gU9OKjOE7ghfEd55oRO57,2017-06-09,76
2017,DUCKWORTH.,Kendrick Lamar,DAMN.,248,"hip hop, west coast hip hop",0y9uTzK9cNKSAEHnpeRG8C,2017-04-14,76
2017,I Don't Wanna Do This Anymore,XXXTENTACION,Revenge,87,emo rap,5de9Ho64dovuQI8Uhn5gPD,2017-05-16,76
2017,First Day Out,Tee Grizzley,My Moment,254,Unknown,3muBQDekYAg7jm6hDu6R0Z,2017-04-07,75
2017,Rumor,Lee Brice,Lee Brice,198,"country, acoustic country",56eGOeSsqdg3FLxdo83TwV,2017-11-03,75
2017,Lady May,Tyler Childers,Purgatory,183,"country, red dirt, alt country, texas country, bluegrass",3t5OV1asJHmOlf23T08CLv,2017-08-04,75
2017,For the Last Time,$uicideboy$,For the Last Time,156,"dark trap, emo rap, horrorcore, punk rap, cloud rap, underground hip hop",240audWazVjwvwh7XwfSZE,2017-09-05,75
2017,Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",The Bigger Artist,209,melodic rap,1f5cbQtDrykjarZVrShaDI,2017-09-29,75
2017,Millionaire,Chris Stapleton,From A Room: Volume 2,210,country,68JS5SFTnW5Yv9Vzw81Jf0,2017-12-01,75
2017,Crew (feat. Brent Faiyaz & Shy Glizzy),"GoldLink, Brent Faiyaz, Shy Glizzy",At What Cost,176,Unknown,15EPc80XuFrb2LmOzGjuRg,2017-03-24,75
2017,One Number Away,Luke Combs,This One's for You,221,country,4gB7HrYHbJVJ5RFOjxmoq4,2017-06-02,75
2017,Tunnel Vision,Kodak Black,Painting Pictures,268,Unknown,4Q3N4Ct4zCuIHuZ65E3BD4,2017-03-31,75
2017,Motion Sickness,Phoebe Bridgers,Stranger in the Alps,229,Unknown,5xo8RrjJ9CVNrtRg2S3B1R,2017-09-22,75
2017,Normal Girl,SZA,Ctrl,253,r&b,5fQBa4wkmq28xpSLOQ202K,2017-06-09,75
2017,Supercut,Lorde,Melodrama,277,Unknown,6K8VQ84MqhsoakN5MjrnVR,2017-06-16,75
2017,Drinkin' Problem,Midland,On The Rocks,220,"country, honky tonk",1vBpwxsLVwaR4evBIaFmqD,2017-09-22,74
2017,Drew Barrymore,SZA,Ctrl,231,r&b,06u5LrUpbosQlQ1QJFhPpG,2017-06-09,74
2017,Too Fast,Sonder,Into,295,r&b,0QyJXG36Q3Kta662XS8GhY,2017-01-27,74
2017,Follow You To Virgie (OurVinyl Sessions),"Tyler Childers, OurVinyl",Tyler Childers | OurVinyl Sessions,202,"country, red dirt, alt country, texas country, bluegrass",4Oz6xl8qhJTdjYZeT98V4m,2017-05-30,73
2017,Sky Walker (feat. Travis Scott),"Miguel, Travis Scott",War & Leisure,259,r&b,5WoaF1B5XIEnWfmb5NZikf,2017-12-01,73
2017,Untouchable,YoungBoy Never Broke Again,AI YoungBoy,180,Unknown,6xL9MJ2yt39HPPZPyGkRy8,2017-08-04,72
2017,Sunset,LUCKI,Sunset,125,cloud rap,0zXnqruuTKhV7dTmbaO52L,2017-08-05,72
2018,All The Stars (with SZA),"Kendrick Lamar, SZA",Black Panther The Album Music From And Inspired By,232,"hip hop, west coast hip hop",3GCdLUSnKSMJhs4Tj6CV3s,2018-02-09,94
2018,lovely (with Khalid),"Billie Eilish, Khalid",lovely (with Khalid),200,Unknown,0u2P5u6lvoDfwTYjAADbn4,2018-04-19,87
2018,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,239,"melodic rap, emo rap",285pBltuF7vW8TeWk8hdRR,2018-12-10,85
2018,Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,206,Unknown,2K7xn816oNHJZ0aVqdQsha,2018-11-02,85
2018,All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,165,"melodic rap, emo rap",4VXIryQMWpIdGgYR4TrjT1,2018-12-10,84
2018,Call Out My Name,The Weeknd,"My Dear Melancholy,",228,Unknown,09mEdoA6zrmBPgTEN5qXmN,2018-03-30,84
2018,I Like Me Better,Lauv,I met you when I was 18. (the playlist),197,Unknown,4MagTPnkPiDuIa4P8GtW1b,2018-05-31,84
2018,Always Remember Us This Way,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),210,"art pop, pop",2rbDhOo9Fh61Bbu23T2qCk,2018-10-05,84
2018,Sundress,A$AP Rocky,Sundress,158,rap,2aPTvyE09vUCRwVvj0I8WK,2018-11-20,83
2018,Blue Hair,TV Girl,Death of a Party Girl,217,Unknown,39sDitIeCMrVX2QyXHY46t,2018-05-08,83
2018,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION","Come Over When You're Sober, Pt. 2",196,"emo rap, cloud rap",4jvjzW7Hm0yK4LvvE0Paz9,2018-11-09,83
2018,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,184,bedroom pop,6IPwKM3fUUzlElbvKw2sKl,2018-11-21,83
2018,SICKO MODE,Travis Scott,ASTROWORLD,312,rap,2xLMifQCjDGFmkHkpNLD9h,2018-08-03,83
2018,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,244,Unknown,2xql0pid3EUwW38AsywxhV,2018-11-02,83
2018,Happier,"Marshmello, Bastille",Happier,214,edm,7BqHUALzNBTanL6OvsqmC1,2018-08-17,83
2018,I Was Never There,"The Weeknd, Gesaffelstein","My Dear Melancholy,",241,Unknown,1cKHdTo9u0ZymJdPGSh6nq,2018-03-30,83
2018,Shallow,"Lady Gaga, Bradley Cooper",A Star Is Born Soundtrack,215,"art pop, pop",2VxeLyX666F8uXCJ0dZF8B,2018-10-05,83
2018,Beautiful Crazy,Luke Combs,This One's for You Too (Deluxe Edition),193,country,2rxQMGVafnNaRaXlRMWPde,2018-06-01,82
2018,Violent Crimes,Kanye West,ye,215,rap,3s7MCdXyWmwjdcWh7GWXas,2018-06-01,82
2018,Washing Machine Heart,Mitski,Be the Cowboy,128,Unknown,3jjsRKEsF42ccXf8kWR3nu,2018-08-17,82
2018,Hope,XXXTENTACION,?,110,emo rap,2ZRo7axmMPeSVUvDbGkJah,2018-03-16,82
2018,Moonlight,XXXTENTACION,?,135,emo rap,0JP9xo3adEtGSdUEISiszL,2018-03-16,82
2018,Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",TESTING,205,rap,7ycWLEP1GsNjVvcjawXz3z,2018-05-25,82
2018,God's Plan,Drake,Scorpion,198,"rap, hip hop",6DCZcSspjsKoFjzjrWoCdn,2018-06-29,82
2018,Let Me Down Slowly,Alec Benjamin,Narrated For You,169,Unknown,2qxmye6gAegTMjLKEBoR3d,2018-11-16,82
2018,Whiskey Glasses,Morgan Wallen,If I Know Me,234,country,57TEkZN3f84tFJFHFrD4pO,2018-04-27,81
2018,Telephones,Vacations,Changes,212,Unknown,0JIMT9gzLIIz0esKLyjbKf,2018,81
2018,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Kali Uchis, Tyler, The Creator, Bootsy Collins",Isolation,207,Unknown,1otG6j1WHNvl9WgXLWkHTo,2018-04-06,81
2018,welcome and goodbye,"Dream, Ivory",welcome and goodbye,140,Unknown,00RLNHc2jkEjUoCUlFgPVT,2018-03-31,81
2018,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,190,rap,2cYqizR4lgvp4Qu6IQ3qGN,2018-08-03,81
2018,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,218,Unknown,0e7ipj03S05BNilyu5bRzt,2018-04-27,81
2018,Youngblood,5 Seconds of Summer,Youngblood (Deluxe),203,Unknown,2iUXsYOEPhVqEBwsqP70rE,2018-06-15,81
2018,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),158,Unknown,3KkXRkHbMCARz0aVfEt68P,2018-12-14,81
2018,Havana (feat. Young Thug),"Camila Cabello, Young Thug",Camila,217,pop,1rfofaqEpACxVEHIZBJe6W,2018-01-12,81
2018,Chasin' You,Morgan Wallen,If I Know Me,205,country,0WiyWiJDkNCyGNqkv7NByy,2018-04-27,80
2018,Show Me How,Men I Trust,Show Me How,215,"bedroom pop, indie pop",75IQVo8hqI1iwVZyvkN2VT,2018-02-28,80
2018,ball w/o you,21 Savage,i am > i was,195,Unknown,50a8bKqlwDEqeiEknrzkTO,2018-12-21,80
2018,Babydoll,Dominic Fike,"Don't Forget About Me, Demos",97,Unknown,7yNf9YjeO5JXUE3JEBgnYc,2018-10-16,80
2018,SLOW DANCING IN THE DARK,Joji,BALLADS 1,209,Unknown,6rY5FAWxCdAGllYEOZMbjW,2018-10-26,80
2018,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,145,Unknown,78QR3Wp35dqAhFEc2qAGjE,2018-10-05,80
2018,You Get Me So High,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,153,Unknown,7zwn1eykZtZ5LODrf7c0tS,2018-11-02,80
2018,SAD!,XXXTENTACION,?,166,emo rap,3ee8Jmje8o58CHK66QrVC2,2018-03-16,80
2018,She Got the Best of Me,Luke Combs,This One's for You Too (Deluxe Edition),183,country,698eQRku24PIYPQPHItKlA,2018-06-01,79
2018,Pure Cocaine,Lil Baby,Street Gossip,154,Unknown,577YBGuskWkVDCxZrLRB4v,2018-11-30,79
2018,Ghost Town,"Kanye West, PARTYNEXTDOOR",ye,271,rap,7vgTNTaEz3CsBZ1N4YQalM,2018-06-01,79
2018,a lot,21 Savage,i am > i was,288,Unknown,2t8yVaLvJ0RenpXUIAC52d,2018-12-21,79
2018,CAN'T SAY,Travis Scott,ASTROWORLD,198,rap,27a1mYSG5tYg7dmEjWBcmL,2018-08-03,79
2018,Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",FRIENDS KEEP SECRETS,170,Unknown,7FGq80cy8juXBCD2nrqdWU,2018-12-07,79
2018,Better Now,Post Malone,beerbongs & bentleys,231,Unknown,7dt6x5M1jzdTEt8oCbisTK,2018-04-27,79
2018,High Hopes,Panic! At The Disco,Pray for the Wicked,190,emo,1rqqCSm0Qe4I9rUvWncaom,2018-06-22,79
2018,Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,175,"melodic rap, emo rap",3oDkdAySo1VQQG0ptV7uwa,2018-12-10,78
2018,It's Called: Freefall,Rainbow Kitten Surprise,"How to: Friend, Love, Freefall",152,Unknown,474uVhyGgK5MtY9gMcDgGl,2018-04-06,78
2018,SKELETONS,Travis Scott,ASTROWORLD,145,rap,6NMtzpDQBTOfJwMzgMX0zl,2018-08-03,78
2018,Murder on My Mind,YNW Melly,I AM YOU,268,melodic rap,7eBqSVxrzQZtK2mmgRG6lC,2018-08-03,78
2018,Space Cadet (feat. Gunna),"Metro Boomin, Gunna",NOT ALL HEROES WEAR CAPES (Deluxe),203,Unknown,1fewSx2d5KIZ04wsooEBOz,2018-11-06,78
2018,Better,Khalid,Suncity,229,Unknown,2OpBganfGk2GVdSlRdxzaX,2018-10-19,78
2018,Prom Queen,Beach Bunny,Prom Queen,136,Unknown,6GJdFTOm23lC5bqjYSMJTj,2018-08-10,78
2018,The Middle,"Zedd, Maren Morris, Grey",The Middle,184,edm,09IStsImFySgyp0pIQdqAc,2018-01-23,78
2018,Candy,Doja Cat,Amala,190,Unknown,1VJwtWR6z7SpZRwipI12be,2018-03-30,78
2018,Armed And Dangerous,Juice WRLD,Goodbye & Good Riddance,169,"melodic rap, emo rap",5wujBwqG7INdStqGd4tRMX,2018-12-10,77
2018,3 Nights,Dominic Fike,"Don't Forget About Me, Demos",177,Unknown,0uI7yAKUf52Cn7y3sYyjiX,2018-10-16,77
2018,Girls Need Love (with Drake) - Remix,"Summer Walker, Drake",Last Day Of Summer,222,r&b,14SaZBTjxlorHJQxXh01Hu,2018-10-19,77
2018,Shake the Frost (Live),Tyler Childers,Live on Red Barn Radio I & II,175,"country, red dirt, alt country, texas country, bluegrass",19MkwMrRjO7773zpuGss1o,2018-06-29,76
2018,Silver Lining,Mt. Joy,Mt. Joy,199,Unknown,13xVnZKZDEGbmXkzBFpJDD,2018-03-02,76
2018,Yes Indeed,"Lil Baby, Drake",Harder Than Ever,142,Unknown,6vN77lE9LK6HP2DewaN6HZ,2018-05-18,76
2018,One Night Only,Sonder,One Night Only,195,r&b,74fQgHleHZ4V7Gm1XYcGkj,2018-02-09,76
2018,Self Care,Mac Miller,Swimming,345,Unknown,5bJ1DrEM4hNCafcDd1oxHx,2018-08-03,76
2018,Moon River,Frank Ocean,Moon River,188,Unknown,41cpvQ2GyGb2BRdIRSsTqK,2018-02-14,76
2018,Nice For What,Drake,Scorpion,210,"rap, hip hop",3CA9pLiwRIGtUBiMjbZmRw,2018-06-29,76
2018,Going Bad (feat. Drake),"Meek Mill, Drake",Championships,180,rap,2IRZnDFmlqMuOrYOLnZZyc,2018-11-30,76
2018,Wasted (feat. Lil Uzi Vert),"Juice WRLD, Lil Uzi Vert",Goodbye & Good Riddance,258,"melodic rap, emo rap",1a7WZZZH7LzyvorhpOJFTe,2018-12-10,76
2018,BAD!,XXXTENTACION,SKINS,94,emo rap,22An65gG31JLf9n18qjdhZ,2018-12-07,76
2018,Overdue (with Travis Scott),"Metro Boomin, Travis Scott",NOT ALL HEROES WEAR CAPES (Deluxe),166,Unknown,6LyAwkJsHlW7RQ8S1cYAtM,2018-11-06,76
2018,ZEZE (feat. Travis Scott & Offset),"Kodak Black, Offset, Travis Scott",Dying to Live,228,Unknown,0FZ4Dmg8jJJAPJnvBIzD9z,2018-12-14,76
2018,You Make It Easy,Jason Aldean,Rearview Town,193,"country, acoustic country",2TXtN9MoV308Y0z1HvyTfV,2018-04-13,75
2018,Forever Ever (feat. Young Thug & Reese LAFLARE),"Trippie Redd, Reese LAFLARE, Young Thug",LIFE'S A TRIP,237,melodic rap,4bnq2OQUwACkp2vCEbY52g,2018-08-10,75
2018,Let It All Work Out,Lil Wayne,Tha Carter V,316,"rap, hip hop",3BUWNzPWz2mDbptZmGEXpB,2018-09-28,75
2018,Shoota (feat. Lil Uzi Vert),"Playboi Carti, Lil Uzi Vert",Die Lit,153,rage rap,2BJSMvOGABRxokHKB0OI8i,2018-05-11,75
2018,4EVER,Clairo,4EVER,159,bedroom pop,5mIOsPuQdXchVY0jB5NO9Q,2018-04-27,75
2018,Small Worlds,Mac Miller,Swimming,271,Unknown,4gT3mNJA8lnlkYFqGZ8IA2,2018-08-03,75
2018,Trust,Brent Faiyaz,Lost,158,r&b,0oufSLnKQDoBFX5mgkDCgR,2018-10-19,75
2018,Fell In Luv (feat. Bryson Tiller),"Playboi Carti, Bryson Tiller",Die Lit,206,rage rap,1s9DTymg5UQrdorZf43JQm,2018-05-11,75
2018,Mo Bamba,Sheck Wes,MUDBOY,183,Unknown,1xzBco0xcoJEDXktl7Jxrr,2018-10-05,75
2018,Love Lies,"Khalid, Normani",Love Lies,201,Unknown,45Egmo7icyopuzJN0oMEdk,2018-02-14,75
2018,B.E.D.,Jacquees,4275 (Bonus Version),236,r&b,1B6TmCvKjC4dopBohVW51x,2018-09-07,75
2018,Zombie,Bad Wolves,Disobey,254,metal,5d8Wq39QLT6OQWsY9paz5n,2018-05-11,75
2018,Life Goes On,"Lil Baby, Gunna, Lil Uzi Vert",Harder Than Ever,247,Unknown,2bSk87AVkCIIC3Bcligq1z,2018-05-18,74
2018,Look Back at It,A Boogie Wit da Hoodie,Hoodie SZN,179,melodic rap,3Ol2xnObFdKV9pmRD2t9x8,2018-12-21,74
2018,Long Time - Intro,Playboi Carti,Die Lit,211,rage rap,4IO2X2YoXoUMv0M2rwomLC,2018-05-11,74
2018,10 Freaky Girls (with 21 Savage),"Metro Boomin, 21 Savage",NOT ALL HEROES WEAR CAPES (Deluxe),208,Unknown,0AluA5RNsa4Cx6XRhf2hWZ,2018-11-06,74
2018,You Say,Lauren Daigle,Look Up Child,274,"christian, worship, ccm, pop worship, christian pop",6Up545NUflOiXo8cEraH49,2018-09-07,74
2018,Dead To Me,Kali Uchis,Isolation,199,Unknown,6LOZws7T3jqZz78unPgFF9,2018-04-06,74
2018,The Way I Talk,Morgan Wallen,If I Know Me,208,country,6ok4IyXcJQekEeSlBjcI9Y,2018-04-27,73
2018,Stir Fry,Migos,Culture II,190,trap,2UVbBKQOdFAekPTRsnkzcf,2018-01-26,73
2018,Reckless Love,Cory Asbury,Reckless Love,333,"worship, christian, ccm",0DWXEQvxbrDlJ1tt9Q1Zc9,2018-01-26,73
2018,Hide (feat. Seezyn),"Juice WRLD, Seezyn",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),205,"melodic rap, emo rap",6rz0dTA0PdhXImFV5EjM0w,2018-12-14,73
2018,Talkin' Tennessee,Morgan Wallen,If I Know Me,221,country,1mUTpDe3E8pML637zOFL5D,2018-04-27,72
2018,Charleston Girl (Live),Tyler Childers,Live on Red Barn Radio I & II,179,"country, red dirt, alt country, texas country, bluegrass",3R6yNicsZrWF8ybl02imcB,2018-06-29,72
2018,Wish (feat. Trippie Redd) - Trippie Mix,"Diplo, Trippie Redd",LIFE'S A TRIP,176,moombahton,0c0YHn3DIQLl1opsQDd9kO,2018-08-10,71
2018,Up Down (feat. Florida Georgia Line),"Morgan Wallen, Florida Georgia Line",If I Know Me,197,country,2RfYofkWwN77WJjR1rpena,2018-04-27,71
2019,Cruel Summer,Taylor Swift,Lover,178,Unknown,1BxfuPKGuaTgP7aM0Bbdwr,2019-08-23,88
2019,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,182,soft pop,7qEHsqek33rTcFNT9PFqLf,2019-05-17,86
2019,Circles,Post Malone,Hollywood's Bleeding,215,Unknown,21jGcNKet2qwijlDFuPiPb,2019-09-06,85
2019,Ransom,Lil Tecca,We Love You Tecca,131,"melodic rap, rap",1lOe9qE0vR9zwWQAOk6CoO,2019-08-30,85
2019,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",196,Unknown,43zdsphuZLzwA9k4DJhU0I,2019-03-29,85
2019,LA CANCIÓN,"J Balvin, Bad Bunny",OASIS,242,"reggaeton, latin",0fea68AdmYNygeTGI4RC18,2019-06-28,85
2019,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,175,rap,3eekarcy7kvN4yt5ZFzltW,2019-10-04,85
2019,Cinnamon Girl,Lana Del Rey,Norman Fucking Rockwell!,300,Unknown,2mdEsXPu8ZmkHRRtAdC09e,2019-08-30,85
2019,ARE WE STILL FRIENDS?,"Tyler, The Creator",IGOR,265,Unknown,5TxRUOsGeWeRl3xOML59Ai,2019-05-17,84
2019,Lover,Taylor Swift,Lover,221,Unknown,1dGr1c8CrMLDpV6mPbImSI,2019-08-23,84
2019,Under The Influence,Chris Brown,Indigo (Extended),184,r&b,5IgjP7X4th6nMNDh4akUHb,2019-10-04,84
2019,Watermelon Sugar,Harry Styles,Fine Line,174,Unknown,6UelLqGlWMcVH1E5c4H7lY,2019-12-13,84
2019,EARFQUAKE,"Tyler, The Creator",IGOR,190,Unknown,5hVghJ4KaYES3BFUATCYn0,2019-05-17,83
2019,Streets,Doja Cat,Hot Pink,226,Unknown,60ynsPSSKe6O3sfwRnIBRf,2019-11-07,83
2019,i love you,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",291,Unknown,6CcJMwBtXByIz4zQLzFkKc,2019-03-29,83
2019,everything i wanted,Billie Eilish,everything i wanted,245,Unknown,3ZCTVFBt2Brf31RLEnCkWJ,2019-11-13,83
2019,7 rings,Ariana Grande,"thank u, next",178,pop,6ocbgoVGwYJhOv1GgI9NsF,2019-02-08,83
2019,Heading South,Zach Bryan,Heading South,171,"country, red dirt",2Dct3GykKZ58hpWRFfe2Qd,2019-09-30,82
2019,Heart To Heart,Mac DeMarco,Here Comes The Cowboy,211,indie,7EAMXbLcL0qXmciM5SwMh2,2019-05-10,82
2019,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,196,melodic rap,0nbXyq5TXYPCO7pr3N8S4I,2019-12-06,82
2019,Cry,Cigarettes After Sex,Cry,256,dream pop,7mDTvYD2ieE4Q28XFziMfJ,2019-10-25,82
2019,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny",Famouz,309,"reggaeton, trap latino, urbano latino",2beS6dD5rovBxSA1zYoSHR,2019-05-24,82
2019,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),215,soft pop,2gMXnyrvIjhVBUZwvLZDMP,2019-11-22,82
2019,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",Hyperion,202,Unknown,2vXKRlJBXyOcvZYTdNeckS,2019-03-08,82
2019,Shameless,Camila Cabello,Romance,219,pop,2ogKhhoMClkFXek7ZgxAhN,2019-12-06,82
2019,Jealous,Eyedress,Jealous,122,Unknown,1aXV8GrmQLvgoFtBPERP7E,2019-12-06,81
2019,rises the moon,Liana Flores,recently,161,Unknown,51Grh1RyUDcMBbpuyUIUHI,2019-04-10,81
2019,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Hollywood's Bleeding,157,Unknown,0RiRZpuVRbi7oqRdSMwhQY,2019-09-06,81
2019,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",194,Unknown,2Fxmhks0bxGSBdJ92vM42m,2019-03-29,81
2019,NEW MAGIC WAND,"Tyler, The Creator",IGOR,195,Unknown,0fv2KH6hac06J86hBUTcSf,2019-05-17,80
2019,Robbery,Juice WRLD,Death Race For Love (Bonus Track Version),240,"melodic rap, emo rap",6iaSML1PIYq936g62BDtBq,2019-03-08,80
2019,Mrs Magic,Strawberry Guy,Mrs Magic,208,bedroom pop,0TZejo18HlJ86OrWNsXKnw,2019-07-24,80
2019,Disco,Surf Curse,Disco,152,indie,2Lumsra3kuU61wXkEKzKaK,2019-06-12,80
2019,Love Songs - Bonus,Kaash Paige,Parked Car Convos,148,Unknown,6qL5UWxRSQYml9O99ozoLv,2019-11-15,80
2019,One Man Band,Old Dominion,Old Dominion,186,country,7cA3PnUQDlUyBBwpRozQeo,2019-10-25,79
2019,Kingston,Faye Webster,Atlanta Millionaires Club,202,Unknown,5WbfFTuIldjL9x7W6y5l7R,2019-05-24,79
2019,"Crazy Story, Pt. 3",King Von,"Grandson, Vol. 1",191,drill,23TwR29GSeJBfXnXhmDlwR,2019-09-20,79
2019,Let Me Know (I Wonder Why Freestyle),Juice WRLD,Let Me Know (I Wonder Why Freestyle),215,"melodic rap, emo rap",3wwo0bJvDSorOpNfzEkfXx,2019-12-07,79
2019,Bags,Clairo,Immunity,260,bedroom pop,6UFivO2zqqPFPoQYsEMuCc,2019-08-02,79
2019,Are You Bored Yet? (feat. Clairo),"Wallows, Clairo",Nothing Happens,178,indie,57RA3JGafJm5zRtKJiKPIm,2019-03-22,79
2019,YKWIM?,Yot Club,Bipolar,212,bedroom pop,2vWBUC9djv6BtiGlmKiQaH,2019-05-31,79
2019,Sofia,Clairo,Immunity,188,bedroom pop,7B3z0ySL9Rr0XvZEAjWZzM,2019-08-02,79
2019,The Man,Taylor Swift,Lover,190,Unknown,3RauEVgRgj1IuWdJ9fDs70,2019-08-23,79
2019,Adore You,Harry Styles,Fine Line,207,Unknown,3jjujdWJ72nww5eGnfs2E7,2019-12-13,79
2019,"thank u, next",Ariana Grande,"thank u, next",207,pop,3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,79
2019,Falling,Harry Styles,Fine Line,240,Unknown,1ZMiCix7XSAbfAJlEZWMCp,2019-12-13,79
2019,All Your'n,Tyler Childers,Country Squire,218,"country, red dirt, alt country, texas country, bluegrass",0fCwTrRNfoNk962ati8n2K,2019-08-02,78
2019,What You Heard,Sonder,What You Heard,238,r&b,3a3dQOO19moXPeTt2PomoT,2019-02-22,78
2019,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)","A$AP Ferg, Brent Faiyaz, Salaam Remi",Floor Seats,222,rap,5oady7OSE7dH7LHiqmb3Cr,2019-08-16,78
